query_key,pair_id,time,filename_ori,filename_mod,clean_mod_type,category_grouped,positive_rank,winner_tier,positive_distance,rank1_distance,rank1_tier
10|104|pair_10_comp_104s.wav|mgeldm_drums_pitchD4,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_drums_pitchD4.wav,mgeldm_drums_pitchD4,4. AI + DSP,4,global_nearest,1506.6011962890625,1261.256103515625,global_nearest
10|104|pair_10_comp_104s.wav|mgeldm_drums_pitchD4_tempo090,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_drums_pitchD4_tempo090.wav,mgeldm_drums_pitchD4_tempo090,4. AI + DSP,3,global_nearest,1423.3978271484375,1261.256103515625,global_nearest
10|104|pair_10_comp_104s.wav|mgeldm_drums_pitchU2,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_drums_pitchU2.wav,mgeldm_drums_pitchU2,4. AI + DSP,4,global_nearest,1488.3212890625,1261.256103515625,global_nearest
10|104|pair_10_comp_104s.wav|mgeldm_drums_pitchU4,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_drums_pitchU4.wav,mgeldm_drums_pitchU4,4. AI + DSP,4,global_nearest,1499.078369140625,1261.256103515625,global_nearest
10|104|pair_10_comp_104s.wav|mgeldm_drums_pitchU4_tempo110,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_drums_pitchU4_tempo110.wav,mgeldm_drums_pitchU4_tempo110,4. AI + DSP,4,intra_category_nearest,1488.108642578125,1245.0294189453125,intra_category_nearest
10|104|pair_10_comp_104s.wav|mgeldm_drums_tempo090,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_drums_tempo090.wav,mgeldm_drums_tempo090,4. AI + DSP,4,global_nearest,1424.017822265625,1261.256103515625,global_nearest
10|104|pair_10_comp_104s.wav|mgeldm_drums_tempo095,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_drums_tempo095.wav,mgeldm_drums_tempo095,4. AI + DSP,3,global_nearest,1385.28076171875,1261.256103515625,global_nearest
10|104|pair_10_comp_104s.wav|mgeldm_drums_tempo105,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_drums_tempo105.wav,mgeldm_drums_tempo105,4. AI + DSP,4,global_nearest,1440.3714599609375,1261.256103515625,global_nearest
10|104|pair_10_comp_104s.wav|mgeldm_drums_tempo110,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_drums_tempo110.wav,mgeldm_drums_tempo110,4. AI + DSP,4,global_nearest,1439.380126953125,1261.256103515625,global_nearest
10|104|pair_10_comp_104s.wav|mgeldm_other_none,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_other.wav,mgeldm_other_none,3. AI Generation (Base),1,correct,881.8612060546875,881.8612060546875,N/A
10|104|pair_10_comp_104s.wav|mgeldm_other_pitchD2,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_other_pitchD2.wav,mgeldm_other_pitchD2,4. AI + DSP,1,correct,986.8213500976562,986.8213500976562,N/A
10|104|pair_10_comp_104s.wav|mgeldm_other_pitchD4,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_other_pitchD4.wav,mgeldm_other_pitchD4,4. AI + DSP,1,correct,1038.9150390625,1038.9150390625,N/A
10|104|pair_10_comp_104s.wav|mgeldm_other_pitchD4_tempo090,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_other_pitchD4_tempo090.wav,mgeldm_other_pitchD4_tempo090,4. AI + DSP,1,correct,1119.172607421875,1119.172607421875,N/A
10|104|pair_10_comp_104s.wav|mgeldm_other_pitchU2,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_other_pitchU2.wav,mgeldm_other_pitchU2,4. AI + DSP,1,correct,1002.0970458984376,1002.0970458984376,N/A
10|104|pair_10_comp_104s.wav|mgeldm_other_pitchU4,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_other_pitchU4.wav,mgeldm_other_pitchU4,4. AI + DSP,1,correct,1016.4926147460938,1016.4926147460938,N/A
10|104|pair_10_comp_104s.wav|mgeldm_other_pitchU4_tempo110,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_other_pitchU4_tempo110.wav,mgeldm_other_pitchU4_tempo110,4. AI + DSP,1,correct,1031.8543701171875,1031.8543701171875,N/A
10|104|pair_10_comp_104s.wav|mgeldm_other_tempo090,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_other_tempo090.wav,mgeldm_other_tempo090,4. AI + DSP,1,correct,976.1146850585938,976.1146850585938,N/A
10|104|pair_10_comp_104s.wav|mgeldm_other_tempo095,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_other_tempo095.wav,mgeldm_other_tempo095,4. AI + DSP,1,correct,900.8291625976562,900.8291625976562,N/A
10|104|pair_10_comp_104s.wav|mgeldm_other_tempo105,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_other_tempo105.wav,mgeldm_other_tempo105,4. AI + DSP,1,correct,953.380615234375,953.380615234375,N/A
10|104|pair_10_comp_104s.wav|mgeldm_other_tempo110,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_mgeldm_other_tempo110.wav,mgeldm_other_tempo110,4. AI + DSP,1,correct,949.0150756835938,949.0150756835938,N/A
10|104|pair_10_comp_104s.wav|musicgen_none,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_musicgen.wav,musicgen_none,3. AI Generation (Base),1,correct,1184.275146484375,1184.275146484375,N/A
10|104|pair_10_comp_104s.wav|musicgen_pitchD2,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_musicgen_pitchD2.wav,musicgen_pitchD2,4. AI + DSP,1,correct,1250.87841796875,1250.87841796875,N/A
10|104|pair_10_comp_104s.wav|musicgen_pitchD4,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_musicgen_pitchD4.wav,musicgen_pitchD4,4. AI + DSP,1,correct,1224.24462890625,1224.24462890625,N/A
10|104|pair_10_comp_104s.wav|musicgen_pitchD4_tempo090,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_musicgen_pitchD4_tempo090.wav,musicgen_pitchD4_tempo090,4. AI + DSP,3,global_nearest,1301.58837890625,1261.256103515625,global_nearest
10|104|pair_10_comp_104s.wav|musicgen_pitchU2,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_musicgen_pitchU2.wav,musicgen_pitchU2,4. AI + DSP,2,global_nearest,1315.1651611328125,1261.256103515625,global_nearest
10|104|pair_10_comp_104s.wav|musicgen_pitchU4,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_musicgen_pitchU4.wav,musicgen_pitchU4,4. AI + DSP,1,correct,1246.7381591796875,1246.7381591796875,N/A
10|104|pair_10_comp_104s.wav|musicgen_pitchU4_tempo110,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_musicgen_pitchU4_tempo110.wav,musicgen_pitchU4_tempo110,4. AI + DSP,1,correct,1243.515625,1243.515625,N/A
10|104|pair_10_comp_104s.wav|musicgen_tempo090,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_musicgen_tempo090.wav,musicgen_tempo090,4. AI + DSP,1,correct,1212.93017578125,1212.93017578125,N/A
10|104|pair_10_comp_104s.wav|musicgen_tempo095,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_musicgen_tempo095.wav,musicgen_tempo095,4. AI + DSP,1,correct,1171.50244140625,1171.50244140625,N/A
10|104|pair_10_comp_104s.wav|musicgen_tempo105,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_musicgen_tempo105.wav,musicgen_tempo105,4. AI + DSP,1,correct,1201.645263671875,1201.645263671875,N/A
10|104|pair_10_comp_104s.wav|musicgen_tempo110,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_musicgen_tempo110.wav,musicgen_tempo110,4. AI + DSP,1,correct,1212.0836181640625,1212.0836181640625,N/A
10|104|pair_10_comp_104s.wav|none_pitchD2,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_pitchD2.wav,none_pitchD2,2. Original + DSP,1,correct,545.4962158203125,545.4962158203125,N/A
10|104|pair_10_comp_104s.wav|none_pitchD4,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_pitchD4.wav,none_pitchD4,2. Original + DSP,1,correct,463.3995666503906,463.3995666503906,N/A
10|104|pair_10_comp_104s.wav|none_pitchD4_tempo090,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_pitchD4_tempo090.wav,none_pitchD4_tempo090,2. Original + DSP,1,correct,721.4166259765625,721.4166259765625,N/A
10|104|pair_10_comp_104s.wav|none_pitchU2,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_pitchU2.wav,none_pitchU2,2. Original + DSP,1,correct,489.6308898925781,489.6308898925781,N/A
10|104|pair_10_comp_104s.wav|none_pitchU4,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_pitchU4.wav,none_pitchU4,2. Original + DSP,1,correct,407.1012573242188,407.1012573242188,N/A
10|104|pair_10_comp_104s.wav|none_pitchU4_tempo110,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_pitchU4_tempo110.wav,none_pitchU4_tempo110,2. Original + DSP,1,correct,624.8171997070312,624.8171997070312,N/A
10|104|pair_10_comp_104s.wav|none_tempo090,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_tempo090.wav,none_tempo090,2. Original + DSP,1,correct,408.0888366699219,408.0888366699219,N/A
10|104|pair_10_comp_104s.wav|none_tempo095,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_tempo095.wav,none_tempo095,2. Original + DSP,1,correct,393.85693359375,393.85693359375,N/A
10|104|pair_10_comp_104s.wav|none_tempo105,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_tempo105.wav,none_tempo105,2. Original + DSP,1,correct,329.0970458984375,329.0970458984375,N/A
10|104|pair_10_comp_104s.wav|none_tempo110,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_tempo110.wav,none_tempo110,2. Original + DSP,1,correct,366.7524719238281,366.7524719238281,N/A
10|11|pair_10_comp_11s.wav|audioldm2_none,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2.wav,audioldm2_none,3. AI Generation (Base),3,global_nearest,1755.1578369140625,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_pitchD2,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_pitchD2.wav,audioldm2_pitchD2,4. AI + DSP,3,global_nearest,1668.75,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_pitchD4,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_pitchD4.wav,audioldm2_pitchD4,4. AI + DSP,3,global_nearest,1683.8927001953125,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_pitchD4_tempo090,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_pitchD4_tempo090.wav,audioldm2_pitchD4_tempo090,4. AI + DSP,3,global_nearest,1657.0032958984375,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_pitchU2,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_pitchU2.wav,audioldm2_pitchU2,4. AI + DSP,3,global_nearest,1733.1212158203125,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_pitchU4,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_pitchU4.wav,audioldm2_pitchU4,4. AI + DSP,3,global_nearest,1668.66845703125,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_pitchU4_tempo110,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_pitchU4_tempo110.wav,audioldm2_pitchU4_tempo110,4. AI + DSP,4,global_nearest,1709.507080078125,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_tempo090,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_tempo090.wav,audioldm2_tempo090,4. AI + DSP,3,global_nearest,1762.4283447265625,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_tempo095,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_tempo095.wav,audioldm2_tempo095,4. AI + DSP,3,global_nearest,1714.7265625,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_tempo105,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_tempo105.wav,audioldm2_tempo105,4. AI + DSP,3,global_nearest,1649.7900390625,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_tempo110,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_tempo110.wav,audioldm2_tempo110,4. AI + DSP,3,global_nearest,1696.92333984375,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_none,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen.wav,musicgen_none,3. AI Generation (Base),4,global_nearest,1616.640380859375,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_pitchD2,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_pitchD2.wav,musicgen_pitchD2,4. AI + DSP,3,global_nearest,1535.0318603515625,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_pitchD4,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_pitchD4.wav,musicgen_pitchD4,4. AI + DSP,3,global_nearest,1606.1556396484375,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_pitchD4_tempo090,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_pitchD4_tempo090.wav,musicgen_pitchD4_tempo090,4. AI + DSP,3,global_nearest,1566.037841796875,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_pitchU2,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_pitchU2.wav,musicgen_pitchU2,4. AI + DSP,3,global_nearest,1609.420166015625,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_pitchU4,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_pitchU4.wav,musicgen_pitchU4,4. AI + DSP,3,global_nearest,1514.9693603515625,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_pitchU4_tempo110,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_pitchU4_tempo110.wav,musicgen_pitchU4_tempo110,4. AI + DSP,3,global_nearest,1621.931640625,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_tempo090,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_tempo090.wav,musicgen_tempo090,4. AI + DSP,4,global_nearest,1576.7930908203125,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_tempo095,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_tempo095.wav,musicgen_tempo095,4. AI + DSP,4,global_nearest,1642.9083251953125,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_tempo105,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_tempo105.wav,musicgen_tempo105,4. AI + DSP,4,global_nearest,1692.2611083984375,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_tempo110,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_tempo110.wav,musicgen_tempo110,4. AI + DSP,3,global_nearest,1609.5361328125,1304.61474609375,global_nearest
10|11|pair_10_comp_11s.wav|none_pitchD2,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_pitchD2.wav,none_pitchD2,2. Original + DSP,1,correct,328.791748046875,328.791748046875,N/A
10|11|pair_10_comp_11s.wav|none_pitchD4,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_pitchD4.wav,none_pitchD4,2. Original + DSP,1,correct,321.1434020996094,321.1434020996094,N/A
10|11|pair_10_comp_11s.wav|none_pitchD4_tempo090,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_pitchD4_tempo090.wav,none_pitchD4_tempo090,2. Original + DSP,1,correct,885.6957397460938,885.6957397460938,N/A
10|11|pair_10_comp_11s.wav|none_pitchU2,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_pitchU2.wav,none_pitchU2,2. Original + DSP,1,correct,355.9511413574219,355.9511413574219,N/A
10|11|pair_10_comp_11s.wav|none_pitchU4,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_pitchU4.wav,none_pitchU4,2. Original + DSP,1,correct,369.0084838867188,369.0084838867188,N/A
10|11|pair_10_comp_11s.wav|none_pitchU4_tempo110,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_pitchU4_tempo110.wav,none_pitchU4_tempo110,2. Original + DSP,1,correct,503.1487426757813,503.1487426757813,N/A
10|11|pair_10_comp_11s.wav|none_tempo090,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_tempo090.wav,none_tempo090,2. Original + DSP,1,correct,908.406982421875,908.406982421875,N/A
10|11|pair_10_comp_11s.wav|none_tempo095,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_tempo095.wav,none_tempo095,2. Original + DSP,1,correct,543.89697265625,543.89697265625,N/A
10|11|pair_10_comp_11s.wav|none_tempo105,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_tempo105.wav,none_tempo105,2. Original + DSP,1,correct,357.0982666015625,357.0982666015625,N/A
10|11|pair_10_comp_11s.wav|none_tempo110,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_tempo110.wav,none_tempo110,2. Original + DSP,1,correct,558.8007202148438,558.8007202148438,N/A
10|132|pair_10_ori_132s.wav|SMP_plag_doubt,10,132,pair_10_ori_132s.wav,pair_10_comp_104s.wav,SMP_plag_doubt,1a. Human Plagiarism (Base),4,global_nearest,1472.8160400390625,1370.1580810546875,global_nearest
10|132|pair_10_ori_132s.wav|audioldm2_none,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2.wav,audioldm2_none,3. AI Generation (Base),3,intra_category_nearest,1683.7352294921875,1361.838623046875,intra_category_nearest
10|132|pair_10_ori_132s.wav|audioldm2_pitchD2,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_pitchD2.wav,audioldm2_pitchD2,4. AI + DSP,4,global_nearest,1764.501708984375,1370.1580810546875,global_nearest
10|132|pair_10_ori_132s.wav|audioldm2_pitchD4,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_pitchD4.wav,audioldm2_pitchD4,4. AI + DSP,4,intra_category_nearest,1717.8155517578125,1350.543701171875,intra_category_nearest
10|132|pair_10_ori_132s.wav|audioldm2_pitchD4_tempo090,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_pitchD4_tempo090.wav,audioldm2_pitchD4_tempo090,4. AI + DSP,4,global_nearest,1642.676513671875,1370.1580810546875,global_nearest
10|132|pair_10_ori_132s.wav|audioldm2_pitchU2,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_pitchU2.wav,audioldm2_pitchU2,4. AI + DSP,4,global_nearest,1749.081787109375,1370.1580810546875,global_nearest
10|132|pair_10_ori_132s.wav|audioldm2_pitchU4,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_pitchU4.wav,audioldm2_pitchU4,4. AI + DSP,3,intra_category_nearest,1665.714111328125,1366.3631591796875,intra_category_nearest
10|132|pair_10_ori_132s.wav|audioldm2_pitchU4_tempo110,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_pitchU4_tempo110.wav,audioldm2_pitchU4_tempo110,4. AI + DSP,4,global_nearest,1703.1033935546875,1370.1580810546875,global_nearest
10|132|pair_10_ori_132s.wav|audioldm2_tempo090,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_tempo090.wav,audioldm2_tempo090,4. AI + DSP,3,global_nearest,1672.2447509765625,1370.1580810546875,global_nearest
10|132|pair_10_ori_132s.wav|audioldm2_tempo095,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_tempo095.wav,audioldm2_tempo095,4. AI + DSP,3,intra_category_nearest,1660.4517822265625,1337.1441650390625,intra_category_nearest
10|132|pair_10_ori_132s.wav|audioldm2_tempo105,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_tempo105.wav,audioldm2_tempo105,4. AI + DSP,3,global_nearest,1678.7659912109375,1370.1580810546875,global_nearest
10|132|pair_10_ori_132s.wav|audioldm2_tempo110,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_tempo110.wav,audioldm2_tempo110,4. AI + DSP,4,intra_category_nearest,1723.4625244140625,1340.825927734375,intra_category_nearest
10|132|pair_10_ori_132s.wav|musicgen_none,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_musicgen.wav,musicgen_none,3. AI Generation (Base),1,correct,1054.7716064453125,1054.7716064453125,N/A
10|132|pair_10_ori_132s.wav|musicgen_pitchD2,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_musicgen_pitchD2.wav,musicgen_pitchD2,4. AI + DSP,1,correct,929.2847290039062,929.2847290039062,N/A
10|132|pair_10_ori_132s.wav|musicgen_pitchD4,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_musicgen_pitchD4.wav,musicgen_pitchD4,4. AI + DSP,1,correct,1016.5155029296876,1016.5155029296876,N/A
