query_key,pair_id,time,filename_ori,filename_mod,clean_mod_type,category_grouped,positive_rank,winner_tier,positive_distance,rank1_distance,rank1_tier
10|104|pair_10_comp_104s.wav|none_pitchU2,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_pitchU2.wav,none_pitchU2,2. Original + DSP,1,correct,0.1110026469324319,0.1110026469324319,N/A
10|104|pair_10_comp_104s.wav|none_pitchU4,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_pitchU4.wav,none_pitchU4,2. Original + DSP,1,correct,0.0855049179796782,0.0855049179796782,N/A
10|104|pair_10_comp_104s.wav|none_pitchU4_tempo110,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_pitchU4_tempo110.wav,none_pitchU4_tempo110,2. Original + DSP,1,correct,0.1527687832703929,0.1527687832703929,N/A
10|104|pair_10_comp_104s.wav|none_tempo090,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_tempo090.wav,none_tempo090,2. Original + DSP,1,correct,0.0858100329994891,0.0858100329994891,N/A
10|104|pair_10_comp_104s.wav|none_tempo095,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_tempo095.wav,none_tempo095,2. Original + DSP,1,correct,0.0814130522323989,0.0814130522323989,N/A
10|104|pair_10_comp_104s.wav|none_tempo105,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_tempo105.wav,none_tempo105,2. Original + DSP,1,correct,0.0614053287992656,0.0614053287992656,N/A
10|104|pair_10_comp_104s.wav|none_tempo110,10,104,pair_10_comp_104s.wav,pair_10_comp_104s_tempo110.wav,none_tempo110,2. Original + DSP,1,correct,0.0730390634533076,0.0730390634533076,N/A
10|11|pair_10_comp_11s.wav|audioldm2_none,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2.wav,audioldm2_none,3. AI Generation (Base),3,global_nearest,0.5019902482746779,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_pitchD2,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_pitchD2.wav,audioldm2_pitchD2,4. AI + DSP,3,global_nearest,0.4752943387393531,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_pitchD4,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_pitchD4.wav,audioldm2_pitchD4,4. AI + DSP,3,global_nearest,0.4799727124722432,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_pitchD4_tempo090,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_pitchD4_tempo090.wav,audioldm2_pitchD4_tempo090,4. AI + DSP,3,global_nearest,0.4716651661870368,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_pitchU2,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_pitchU2.wav,audioldm2_pitchU2,4. AI + DSP,3,global_nearest,0.4951819810596558,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_pitchU4,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_pitchU4.wav,audioldm2_pitchU4,4. AI + DSP,3,global_nearest,0.4752691458425658,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_pitchU4_tempo110,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_pitchU4_tempo110.wav,audioldm2_pitchU4_tempo110,4. AI + DSP,4,global_nearest,0.4878863368907677,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_tempo090,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_tempo090.wav,audioldm2_tempo090,4. AI + DSP,3,global_nearest,0.504236489191823,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_tempo095,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_tempo095.wav,audioldm2_tempo095,4. AI + DSP,3,global_nearest,0.4894989085686604,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_tempo105,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_tempo105.wav,audioldm2_tempo105,4. AI + DSP,3,global_nearest,0.469436613097127,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|audioldm2_tempo110,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_audioldm2_tempo110.wav,audioldm2_tempo110,4. AI + DSP,3,global_nearest,0.4839985600072078,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_none,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen.wav,musicgen_none,3. AI Generation (Base),4,global_nearest,0.4591949462747333,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_pitchD2,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_pitchD2.wav,musicgen_pitchD2,4. AI + DSP,3,global_nearest,0.4339817971137953,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_pitchD4,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_pitchD4.wav,musicgen_pitchD4,4. AI + DSP,3,global_nearest,0.455955660199943,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_pitchD4_tempo090,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_pitchD4_tempo090.wav,musicgen_pitchD4_tempo090,4. AI + DSP,3,global_nearest,0.4435611698336709,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_pitchU2,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_pitchU2.wav,musicgen_pitchU2,4. AI + DSP,3,global_nearest,0.4569642434915348,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_pitchU4,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_pitchU4.wav,musicgen_pitchU4,4. AI + DSP,3,global_nearest,0.4277834393700976,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_pitchU4_tempo110,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_pitchU4_tempo110.wav,musicgen_pitchU4_tempo110,4. AI + DSP,3,global_nearest,0.4608296937360256,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_tempo090,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_tempo090.wav,musicgen_tempo090,4. AI + DSP,4,global_nearest,0.4468840299493006,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_tempo095,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_tempo095.wav,musicgen_tempo095,4. AI + DSP,4,global_nearest,0.4673104910067298,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_tempo105,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_tempo105.wav,musicgen_tempo105,4. AI + DSP,4,global_nearest,0.4825581523620009,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|musicgen_tempo110,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_musicgen_tempo110.wav,musicgen_tempo110,4. AI + DSP,3,global_nearest,0.4570000717130138,0.3627938741510338,global_nearest
10|11|pair_10_comp_11s.wav|none_pitchD2,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_pitchD2.wav,none_pitchD2,2. Original + DSP,1,correct,0.0613110062919825,0.0613110062919825,N/A
10|11|pair_10_comp_11s.wav|none_pitchD4,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_pitchD4.wav,none_pitchD4,2. Original + DSP,1,correct,0.0589480313721712,0.0589480313721712,N/A
10|11|pair_10_comp_11s.wav|none_pitchD4_tempo090,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_pitchD4_tempo090.wav,none_pitchD4_tempo090,2. Original + DSP,1,correct,0.2333678371677481,0.2333678371677481,N/A
10|11|pair_10_comp_11s.wav|none_pitchU2,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_pitchU2.wav,none_pitchU2,2. Original + DSP,1,correct,0.0697019663338796,0.0697019663338796,N/A
10|11|pair_10_comp_11s.wav|none_pitchU4,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_pitchU4.wav,none_pitchU4,2. Original + DSP,1,correct,0.0737360637882638,0.0737360637882638,N/A
10|11|pair_10_comp_11s.wav|none_pitchU4_tempo110,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_pitchU4_tempo110.wav,none_pitchU4_tempo110,2. Original + DSP,1,correct,0.115179020140005,0.115179020140005,N/A
10|11|pair_10_comp_11s.wav|none_tempo090,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_tempo090.wav,none_tempo090,2. Original + DSP,1,correct,0.2403845303469844,0.2403845303469844,N/A
10|11|pair_10_comp_11s.wav|none_tempo095,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_tempo095.wav,none_tempo095,2. Original + DSP,1,correct,0.127768284032412,0.127768284032412,N/A
10|11|pair_10_comp_11s.wav|none_tempo105,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_tempo105.wav,none_tempo105,2. Original + DSP,1,correct,0.0700563734436621,0.0700563734436621,N/A
10|11|pair_10_comp_11s.wav|none_tempo110,10,11,pair_10_comp_11s.wav,pair_10_comp_11s_tempo110.wav,none_tempo110,2. Original + DSP,1,correct,0.1323728327720968,0.1323728327720968,N/A
10|132|pair_10_ori_132s.wav|SMP_plag_doubt,10,132,pair_10_ori_132s.wav,pair_10_comp_104s.wav,SMP_plag_doubt,1a. Human Plagiarism (Base),4,global_nearest,0.4147600694320761,0.3830436455056956,global_nearest
10|132|pair_10_ori_132s.wav|audioldm2_none,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2.wav,audioldm2_none,3. AI Generation (Base),3,intra_category_nearest,0.4799240615188666,0.3804733288967938,intra_category_nearest
10|132|pair_10_ori_132s.wav|audioldm2_pitchD2,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_pitchD2.wav,audioldm2_pitchD2,4. AI + DSP,4,global_nearest,0.5048770600779497,0.3830436455056956,global_nearest
10|132|pair_10_ori_132s.wav|audioldm2_pitchD4,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_pitchD4.wav,audioldm2_pitchD4,4. AI + DSP,4,intra_category_nearest,0.4904532592471084,0.3769837355525761,intra_category_nearest
10|132|pair_10_ori_132s.wav|audioldm2_pitchD4_tempo090,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_pitchD4_tempo090.wav,audioldm2_pitchD4_tempo090,4. AI + DSP,4,global_nearest,0.4672388722776892,0.3830436455056956,global_nearest
10|132|pair_10_ori_132s.wav|audioldm2_pitchU2,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_pitchU2.wav,audioldm2_pitchU2,4. AI + DSP,4,global_nearest,0.5001130380387662,0.3830436455056956,global_nearest
10|132|pair_10_ori_132s.wav|audioldm2_pitchU4,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_pitchU4.wav,audioldm2_pitchU4,4. AI + DSP,3,intra_category_nearest,0.4743563936149508,0.3818711952432341,intra_category_nearest
10|132|pair_10_ori_132s.wav|audioldm2_pitchU4_tempo110,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_pitchU4_tempo110.wav,audioldm2_pitchU4_tempo110,4. AI + DSP,4,global_nearest,0.4859079025006986,0.3830436455056956,global_nearest
10|132|pair_10_ori_132s.wav|audioldm2_tempo090,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_tempo090.wav,audioldm2_tempo090,4. AI + DSP,3,global_nearest,0.4763740504790601,0.3830436455056956,global_nearest
10|132|pair_10_ori_132s.wav|audioldm2_tempo095,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_tempo095.wav,audioldm2_tempo095,4. AI + DSP,3,intra_category_nearest,0.4727305843520695,0.372843916559391,intra_category_nearest
10|132|pair_10_ori_132s.wav|audioldm2_tempo105,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_tempo105.wav,audioldm2_tempo105,4. AI + DSP,3,global_nearest,0.4783888033715337,0.3830436455056956,global_nearest
10|132|pair_10_ori_132s.wav|audioldm2_tempo110,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_audioldm2_tempo110.wav,audioldm2_tempo110,4. AI + DSP,4,intra_category_nearest,0.4921979050635479,0.3739814060204725,intra_category_nearest
10|132|pair_10_ori_132s.wav|musicgen_none,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_musicgen.wav,musicgen_none,3. AI Generation (Base),1,correct,0.2856042338096179,0.2856042338096179,N/A
10|132|pair_10_ori_132s.wav|musicgen_pitchD2,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_musicgen_pitchD2.wav,musicgen_pitchD2,4. AI + DSP,1,correct,0.2468347604876794,0.2468347604876794,N/A
10|132|pair_10_ori_132s.wav|musicgen_pitchD4,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_musicgen_pitchD4.wav,musicgen_pitchD4,4. AI + DSP,1,correct,0.2737849183967942,0.2737849183967942,N/A
10|132|pair_10_ori_132s.wav|musicgen_pitchD4_tempo090,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_musicgen_pitchD4_tempo090.wav,musicgen_pitchD4_tempo090,4. AI + DSP,1,correct,0.2484825946782909,0.2484825946782909,N/A
10|132|pair_10_ori_132s.wav|musicgen_pitchU2,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_musicgen_pitchU2.wav,musicgen_pitchU2,4. AI + DSP,1,correct,0.2764621162474554,0.2764621162474554,N/A
10|132|pair_10_ori_132s.wav|musicgen_pitchU4,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_musicgen_pitchU4.wav,musicgen_pitchU4,4. AI + DSP,1,correct,0.2883909528762528,0.2883909528762528,N/A
10|132|pair_10_ori_132s.wav|musicgen_pitchU4_tempo110,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_musicgen_pitchU4_tempo110.wav,musicgen_pitchU4_tempo110,4. AI + DSP,1,correct,0.2938834192289801,0.2938834192289801,N/A
10|132|pair_10_ori_132s.wav|musicgen_tempo090,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_musicgen_tempo090.wav,musicgen_tempo090,4. AI + DSP,1,correct,0.2738632690600811,0.2738632690600811,N/A
10|132|pair_10_ori_132s.wav|musicgen_tempo095,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_musicgen_tempo095.wav,musicgen_tempo095,4. AI + DSP,1,correct,0.2906955372235327,0.2906955372235327,N/A
10|132|pair_10_ori_132s.wav|musicgen_tempo105,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_musicgen_tempo105.wav,musicgen_tempo105,4. AI + DSP,1,correct,0.2726760160850612,0.2726760160850612,N/A
10|132|pair_10_ori_132s.wav|musicgen_tempo110,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_musicgen_tempo110.wav,musicgen_tempo110,4. AI + DSP,1,correct,0.2687409648061077,0.2687409648061077,N/A
10|132|pair_10_ori_132s.wav|none_pitchD2,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_pitchD2.wav,none_pitchD2,2. Original + DSP,1,correct,0.0360937510282935,0.0360937510282935,N/A
10|132|pair_10_ori_132s.wav|none_pitchD4,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_pitchD4.wav,none_pitchD4,2. Original + DSP,1,correct,0.0259046715493995,0.0259046715493995,N/A
10|132|pair_10_ori_132s.wav|none_pitchD4_tempo090,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_pitchD4_tempo090.wav,none_pitchD4_tempo090,2. Original + DSP,1,correct,0.0469852993601588,0.0469852993601588,N/A
10|132|pair_10_ori_132s.wav|none_pitchU2,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_pitchU2.wav,none_pitchU2,2. Original + DSP,1,correct,0.0500627644440956,0.0500627644440956,N/A
10|132|pair_10_ori_132s.wav|none_pitchU4,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_pitchU4.wav,none_pitchU4,2. Original + DSP,1,correct,0.033307083818295,0.033307083818295,N/A
10|132|pair_10_ori_132s.wav|none_pitchU4_tempo110,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_pitchU4_tempo110.wav,none_pitchU4_tempo110,2. Original + DSP,1,correct,0.0485497857934351,0.0485497857934351,N/A
10|132|pair_10_ori_132s.wav|none_tempo090,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_tempo090.wav,none_tempo090,2. Original + DSP,1,correct,0.0167338206964587,0.0167338206964587,N/A
10|132|pair_10_ori_132s.wav|none_tempo095,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_tempo095.wav,none_tempo095,2. Original + DSP,1,correct,0.0258203243732545,0.0258203243732545,N/A
10|132|pair_10_ori_132s.wav|none_tempo105,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_tempo105.wav,none_tempo105,2. Original + DSP,1,correct,0.0241649049710167,0.0241649049710167,N/A
10|132|pair_10_ori_132s.wav|none_tempo110,10,132,pair_10_ori_132s.wav,pair_10_ori_132s_tempo110.wav,none_tempo110,2. Original + DSP,1,correct,0.0296314571482874,0.0296314571482874,N/A
10|132|pair_10_ori_132s.wav|smp_pitchD2,10,132,pair_10_ori_132s.wav,pair_10_comp_104s_pitchD2.wav,smp_pitchD2,1b. Human Plagiarism + DSP,3,intra_category_nearest,0.3936095011615981,0.3752960000374122,intra_category_nearest
10|132|pair_10_ori_132s.wav|smp_pitchD4,10,132,pair_10_ori_132s.wav,pair_10_comp_104s_pitchD4.wav,smp_pitchD4,1b. Human Plagiarism + DSP,3,intra_category_nearest,0.422474111800004,0.3782043087735715,intra_category_nearest
10|132|pair_10_ori_132s.wav|smp_pitchD4_tempo090,10,132,pair_10_ori_132s.wav,pair_10_comp_104s_pitchD4_tempo090.wav,smp_pitchD4_tempo090,1b. Human Plagiarism + DSP,3,intra_category_nearest,0.431352722221668,0.3641053001989164,intra_category_nearest
10|132|pair_10_ori_132s.wav|smp_pitchU2,10,132,pair_10_ori_132s.wav,pair_10_comp_104s_pitchU2.wav,smp_pitchU2,1b. Human Plagiarism + DSP,3,intra_category_nearest,0.3943725291373482,0.381186046506804,intra_category_nearest
10|132|pair_10_ori_132s.wav|smp_pitchU4,10,132,pair_10_ori_132s.wav,pair_10_comp_104s_pitchU4.wav,smp_pitchU4,1b. Human Plagiarism + DSP,3,intra_category_nearest,0.4208399677613891,0.3811303430508835,intra_category_nearest
10|132|pair_10_ori_132s.wav|smp_pitchU4_tempo110,10,132,pair_10_ori_132s.wav,pair_10_comp_104s_pitchU4_tempo110.wav,smp_pitchU4_tempo110,1b. Human Plagiarism + DSP,3,intra_category_nearest,0.4242887923609555,0.3756723849325282,intra_category_nearest
10|132|pair_10_ori_132s.wav|smp_tempo090,10,132,pair_10_ori_132s.wav,pair_10_comp_104s_tempo090.wav,smp_tempo090,1b. Human Plagiarism + DSP,3,intra_category_nearest,0.4205078212913203,0.3786857646424142,intra_category_nearest
10|132|pair_10_ori_132s.wav|smp_tempo095,10,132,pair_10_ori_132s.wav,pair_10_comp_104s_tempo095.wav,smp_tempo095,1b. Human Plagiarism + DSP,3,intra_category_nearest,0.4093905881638151,0.3735419257416362,intra_category_nearest
10|132|pair_10_ori_132s.wav|smp_tempo105,10,132,pair_10_ori_132s.wav,pair_10_comp_104s_tempo105.wav,smp_tempo105,1b. Human Plagiarism + DSP,4,global_nearest,0.4379035165229669,0.3830436455056956,global_nearest
10|132|pair_10_ori_132s.wav|smp_tempo110,10,132,pair_10_ori_132s.wav,pair_10_comp_104s_tempo110.wav,smp_tempo110,1b. Human Plagiarism + DSP,3,global_nearest,0.4033875885119712,0.3830436455056956,global_nearest
10|152|pair_10_ori_152s.wav|SMP_plag_doubt,10,152,pair_10_ori_152s.wav,pair_10_comp_104s.wav,SMP_plag_doubt,1a. Human Plagiarism (Base),3,global_nearest,0.4022592635328048,0.3504103208207921,global_nearest
10|152|pair_10_ori_152s.wav|audioldm2_none,10,152,pair_10_ori_152s.wav,pair_10_ori_152s_audioldm2.wav,audioldm2_none,3. AI Generation (Base),3,global_nearest,0.4630048816328904,0.3504103208207921,global_nearest
10|152|pair_10_ori_152s.wav|audioldm2_pitchD2,10,152,pair_10_ori_152s.wav,pair_10_ori_152s_audioldm2_pitchD2.wav,audioldm2_pitchD2,4. AI + DSP,3,global_nearest,0.4452598046709479,0.3504103208207921,global_nearest
10|152|pair_10_ori_152s.wav|audioldm2_pitchD4,10,152,pair_10_ori_152s.wav,pair_10_ori_152s_audioldm2_pitchD4.wav,audioldm2_pitchD4,4. AI + DSP,3,global_nearest,0.4369351739811835,0.3504103208207921,global_nearest
10|152|pair_10_ori_152s.wav|audioldm2_pitchD4_tempo090,10,152,pair_10_ori_152s.wav,pair_10_ori_152s_audioldm2_pitchD4_tempo090.wav,audioldm2_pitchD4_tempo090,4. AI + DSP,3,global_nearest,0.4188514637553885,0.3504103208207921,global_nearest
10|152|pair_10_ori_152s.wav|audioldm2_pitchU2,10,152,pair_10_ori_152s.wav,pair_10_ori_152s_audioldm2_pitchU2.wav,audioldm2_pitchU2,4. AI + DSP,3,global_nearest,0.450072892516599,0.3504103208207921,global_nearest
10|152|pair_10_ori_152s.wav|audioldm2_pitchU4,10,152,pair_10_ori_152s.wav,pair_10_ori_152s_audioldm2_pitchU4.wav,audioldm2_pitchU4,4. AI + DSP,3,global_nearest,0.4267347661843666,0.3504103208207921,global_nearest
