pair_id,time,final_mod_type,filename_mod,filename_ori,dist_clews,dist_wealy,is_plagiarised,dist_clews_norm,dist_wealy_norm,fused_distance,neighborhood_confidence,relative_distance
3,7,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_7s.wav,0.7517659664154053,0.6371219754219055,1,0.5978439329969216,0.49635408848798784,0.5521735029679015,0.7752795899347623,0.8803125532977344
3,7,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_7s.wav,0.7859838008880615,0.726369321346283,1,0.625651089403446,0.5669891011900934,0.5992531947074373,0.6643173345759552,0.9553701998905849
3,7,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_7s.wav,0.7292205095291138,0.6255111694335938,1,0.5795223455687447,0.4871646899689438,0.5379614005488342,0.8040540540540541,0.8576546530163707
3,11,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_11s.wav,0.6810166239738464,0.8265476226806641,1,0.5403494111707876,0.6462754431416535,0.5880161255576772,0.6945479962721341,0.937455299987495
3,11,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_11s.wav,0.6927498579025269,0.6334123611450195,1,0.5498844351148037,0.49341810592342195,0.524474586978682,0.8274114631873253,0.8361530575468731
3,11,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_11s.wav,0.6663681268692017,0.7434549331665039,1,0.528445295776376,0.58051154710089,0.5518751088724073,0.7763280521901211,0.8798368331360795
3,11,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_11s.wav,0.6615318059921265,0.8715298771858215,1,0.524515054920005,0.6818767496615517,0.595327817553701,0.6743942218080149,0.9491120966562052
3,11,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_11s.wav,0.7826194167137146,0.6715057492256165,1,0.6229170193376603,0.5235672036144519,0.5782096022622165,0.7191868592730661,0.9218210735807589
3,11,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_11s.wav,0.7598118782043457,0.5965898633003235,1,0.6043824510240328,0.46427485716858224,0.5413340337890801,0.7982875116495807,0.8630315343102024
3,11,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_11s.wav,0.787914514541626,0.4992812275886535,1,0.6272200857285577,0.3872597185296982,0.5192379204890709,0.8355079217148182,0.8278044076687818
3,11,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_11s.wav,0.7786599397659302,0.5028791427612305,1,0.6196993465517611,0.39010729658688115,0.5163829240675651,0.8400512581547064,0.8232527781973152
3,11,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_11s.wav,0.7596917152404785,0.9056614637374878,1,0.6042848004747791,0.7088902706200662,0.6513572620401582,0.4990680335507922,1.038438047775946
3,11,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_11s.wav,0.7727839946746826,0.7339973449707031,1,0.614924254068365,0.5730263176475937,0.5960701826790179,0.6723555452003728,0.9502956256293166
3,11,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_11s.wav,0.8000198602676392,0.7452036142349243,1,0.6370575066859621,0.5818955446663131,0.6122346237771201,0.6304753028890959,0.9760660770168189
3,11,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_11s.wav,0.8070587515830994,0.8288511037826538,1,0.6427776685475766,0.6480985384417196,0.6451720599999409,0.5221924510717615,1.028577178010519
3,15,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_15s.wav,0.6673201322555542,0.6740937232971191,1,0.5292189438779037,0.5256154615152325,0.5275973768147016,0.8228681267474371,0.8411316214931378
3,15,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_15s.wav,0.6578884124755859,0.5904487371444702,1,0.5215542476413938,0.4594144490574942,0.493591338278639,0.8709808946877913,0.7869168820130316
3,15,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_15s.wav,0.6233328580856323,0.6501102447509766,1,0.4934726428161832,0.5066336834668085,0.4993951111089646,0.863932898415657,0.7961696513899804
3,15,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_15s.wav,0.6623811721801758,0.8080142736434937,1,0.5252052931773786,0.6316071823536819,0.573086143306715,0.7310111835973905,0.9136529068531065
3,15,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_15s.wav,0.763317346572876,0.6495890617370605,1,0.6072311732972011,0.5062211919979946,0.5617766817125582,0.7547180801491147,0.8956225939915464
3,15,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_15s.wav,0.7667933106422424,0.5608699321746826,1,0.6100559188730081,0.4360042373238658,0.5317326621758941,0.8156453867660765,0.8477243746682891
3,15,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_15s.wav,0.7692350149154663,0.5379239320755005,1,0.6120401722213102,0.4178435739261934,0.5246517029885077,0.8271202236719478,0.8364354279358931
3,15,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_15s.wav,0.7569419741630554,0.5485658049583435,1,0.6020502207184695,0.4262661081592085,0.522947370066802,0.8300908667287977,0.8337182644756549
3,15,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_15s.wav,0.7096335291862488,0.7244130373001099,1,0.5636049669759876,0.5654407957809057,0.5644310899382008,0.7496505125815471,0.8998544321186029
3,15,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_15s.wav,0.7288995981216431,0.6116852164268494,1,0.5792615566018886,0.4762221083589807,0.53289380489258,0.8134319664492078,0.8495755473597978
3,15,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_15s.wav,0.7810418605804443,0.6901407241821289,1,0.6216350168142986,0.5383158964649039,0.584141412657071,0.7049161230195713,0.9312779691512729
3,15,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_15s.wav,0.8048789501190186,0.8360179662704468,1,0.6410062507714077,0.6537707678802113,0.6467502834703693,0.5168918918918919,1.0310932892064741
3,20,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_20s.wav,0.7076044082641602,0.7758430242538452,1,0.5619559998885655,0.6061451746520083,0.5818411285321148,0.7108574091332712,0.9276106997505025
3,20,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_20s.wav,0.7027825117111206,0.7610616087913513,1,0.5580374809731268,0.59444639013204,0.5744214900946377,0.7276328052190122,0.9157818075230876
3,20,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_20s.wav,0.6694197058677673,0.7120540142059326,1,0.5309251644123585,0.55565921915024,0.5420554890444051,0.7968313140726934,0.864181727346434
3,20,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_20s.wav,0.708802342414856,0.9650157690048218,1,0.5629295022392106,0.7558663690469621,0.6497510923026988,0.5048345759552656,1.0358773827403862
3,20,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_20s.wav,0.7182102799415588,0.7890689373016357,1,0.5705748718045139,0.6166128532866113,0.5912919634714577,0.6858108108108107,0.9426778635885544
3,20,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_20s.wav,0.7346752882003784,0.729070782661438,1,0.5839551767520283,0.5691271788251628,0.5772825776849388,0.7210507921714818,0.9203431479501252
3,20,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_20s.wav,0.7310753464698792,0.7854804992675781,1,0.5810296806095311,0.6137727759320292,0.5957640735046552,0.6731127679403541,0.9498076055642054
3,20,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_20s.wav,0.7226973176002502,0.776331901550293,1,0.5742212673143439,0.6065320976880572,0.5887611409825149,0.6922763280521902,0.9386430542483566
3,20,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_20s.wav,0.7031683921813965,0.6287045478820801,1,0.5583510671119504,0.489692096525802,0.5274545303481836,0.8231593662628145,0.8409038859408264
3,20,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_20s.wav,0.7248069047927856,0.594507098197937,1,0.5759356253945698,0.46262644804292347,0.524946495586329,0.8267124883504193,0.83690540634501
3,20,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_20s.wav,0.7572465538978577,0.7495371103286743,1,0.602297737735675,0.5853252998983165,0.5946601407088636,0.676432898415657,0.9480476408195935
3,20,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_20s.wav,0.7902249693870544,0.9499579668045044,1,0.6290976791019309,0.7439488376215856,0.6807807004357755,0.38047530288909603,1.085346894436685
3,25,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_25s.wav,0.7742239236831665,0.7026517987251282,1,0.6160944137751461,0.5482178145567936,0.5855499441268874,0.7011300093196645,0.9335235458186242
3,25,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_25s.wav,0.7658200263977051,0.6655573844909668,1,0.6092649784867168,0.5188593569638102,0.5685824488014088,0.7407385834109972,0.9064728107638714
3,25,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_25s.wav,0.7115201950073242,0.6349633932113647,1,0.5651381677872608,0.49464567374152263,0.5334165454666786,0.812383504193849,0.8504089359360761
3,25,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_25s.wav,0.7219676971435547,0.8185551762580872,1,0.5736283405418169,0.6399498034407488,0.6034729988463363,0.6538327120223673,0.9620976986495148
3,25,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_25s.wav,0.757966935634613,0.584516704082489,1,0.6028831566534726,0.4547195281459256,0.5362095238250765,0.8074324324324325,0.854861691993314
3,25,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_25s.wav,0.7793792486190796,0.45749032497406,1,0.6202838935896546,0.3541842146428317,0.5005390380635844,0.8624767008387698,0.7979933775427109
3,25,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_25s.wav,0.7639328837394714,0.4923640489578247,1,0.6077313901732639,0.38178510194148807,0.5060555604689647,0.8550792171481827,0.8067881927555062
3,25,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_25s.wav,0.7486318349838257,0.5454813241958618,1,0.5952969780460997,0.42382488892091424,0.5181345379397663,0.8368476234855545,0.8260453201645431
3,25,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_25s.wav,0.7408912181854248,0.9269846081733704,1,0.5890065582894636,0.7257665212522544,0.6505485416227195,0.5022134203168687,1.0371487306831246
3,25,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_25s.wav,0.7394030094146729,0.7479388117790222,1,0.5877971639870003,0.5840603229156722,0.5861155855049027,0.6998485554520038,0.9344253297743104
3,25,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_25s.wav,0.7506366968154907,0.8323478698730469,1,0.5969262309601359,0.6508660618302637,0.6211991548516934,0.6026328052190122,0.9903579421587674
3,25,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_25s.wav,0.7025326490402222,0.92958402633667,1,0.5578344298310279,0.7278238366052323,0.6343296628794199,0.5595293569431501,1.0112914910991921
3,29,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_29s.wav,0.7870036363601685,0.8409602642059326,1,0.6264798596900186,0.6576823606994132,0.6405209851442462,0.538560111835974,1.0211621181429442
3,29,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_29s.wav,0.8022949695587158,0.6213797330856323,1,0.638906376460274,0.483894855377297,0.5691511919729344,0.7394571295433364,0.9073795398097334
3,29,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_29s.wav,0.7423693537712097,0.6603330373764038,1,0.5902077666083833,0.5147245356873316,0.5562403126939099,0.7672996272134203,0.8867961379580557
3,29,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_29s.wav,0.7602914571762085,0.87697434425354,1,0.6047721813411434,0.6861857853701356,0.64140830315419,0.5354147250698975,1.0225767408633795
3,29,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_29s.wav,0.7834669947624207,0.5314297676086426,1,0.6236058044618603,0.412703752849668,0.5286998812363738,0.8207712022367195,0.8428893090265809
3,29,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_29s.wav,0.8076658844947815,0.4508664011955261,1,0.6432710556977244,0.34894169526717456,0.510822843503977,0.8476817334575956,0.8143885196061929
3,29,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_29s.wav,0.7850812077522278,0.4276811480522156,1,0.6249175962152771,0.33059167450950466,0.4924709314476795,0.8726700838769804,0.7851306532411096
3,29,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_29s.wav,0.770914614200592,0.60981285572052,1,0.6134051002111016,0.47474022426590573,0.5510059060357635,0.7782502329916123,0.8784510908569828
3,29,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_29s.wav,0.762164831161499,0.9604577422142028,1,0.6062945805291609,0.7522589084898188,0.671978528111457,0.41594827586206895,1.071313872656866
3,29,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_29s.wav,0.7597702741622925,0.8013149499893188,1,0.6043486414588645,0.6263049875768297,0.6142289972119488,0.6230195712954334,0.9792456427895454
3,29,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_29s.wav,0.7510528564453125,0.7166808843612671,1,0.5972644234873626,0.5593211659432569,0.5801899575925151,0.7147017707362535,0.924978290737833
3,29,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_29s.wav,0.6718233227729797,0.856989860534668,1,0.5328784660240667,0.670369020773868,0.5947492156614773,0.6761416589002796,0.9481896501672872
3,34,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_34s.wav,0.7368969321250916,0.8926758170127869,1,0.5857605978444551,0.698612751307374,0.6365440669027687,0.55178238583411,1.0148218446010338
3,34,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_34s.wav,0.7406103610992432,0.6963275671005249,1,0.588778319505692,0.5432124872105505,0.5682736949728784,0.7414958061509785,0.9059805744112156
3,34,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_34s.wav,0.6858694553375244,0.7326076626777649,1,0.5442930692901263,0.5719264504706274,0.5567280908213519,0.7660181733457596,0.8875737870239802
3,34,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_34s.wav,0.6977731585502625,0.9556308388710022,1,0.5539666252633415,0.7484386449802719,0.6414790341359602,0.5350069897483691,1.0226895050051297
3,34,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_34s.wav,0.7156491279602051,0.6750034093856812,1,0.5684935491602275,0.5263354346164489,0.5495223976155272,0.7808131407269339,0.87608598083588
3,34,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_34s.wav,0.731543779373169,0.6485995054244995,1,0.5814103530631941,0.5054380054283187,0.5472227966275002,0.7864631873252563,0.8724198005384639
3,34,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_34s.wav,0.7184561491012573,0.6368368864059448,1,0.5707746776158589,0.4961284541449713,0.5371838770539594,0.8056849953401677,0.8564150721792909
3,34,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_34s.wav,0.7048830986022949,0.8558250665664673,1,0.5597445249497133,0.6694471419674225,0.6091107026076824,0.6402027027027026,0.971085709421874
3,34,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_34s.wav,0.6814833879470825,0.9890854358673096,1,0.5407287273668221,0.7749163610322463,0.6461131625162629,0.5195712954333644,1.0300775476490573
3,34,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_34s.wav,0.6856964826583862,0.9001188278198242,1,0.5441525028744844,0.7045035389543531,0.6163104691104253,0.6173112767940354,0.9825640668568296
3,34,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_34s.wav,0.6654061079025269,0.7623565793037415,1,0.5276635101290772,0.5954712974572286,0.5581770144267453,0.7635135135135135,0.8898837595810504
3,34,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_34s.wav,0.6554883718490601,0.9309576749801636,1,0.5196038522960323,0.7289110139142765,0.6137920750242423,0.624767008387698,0.9785490717216021
3,38,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_38s.wav,0.6877754926681519,0.7708414793014526,1,0.5458420123774449,0.6021866906479938,0.5711971175991919,0.7357292637465052,0.9106412935922445
3,38,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_38s.wav,0.6813856363296509,0.771138072013855,1,0.5406492894200086,0.6024214296174376,0.5684467525088517,0.7410298229263746,0.906256474505192
3,38,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_38s.wav,0.6247408390045166,0.8935211300849915,1,0.49461683987693245,0.6992817762399812,0.5867160612403044,0.6982758620689655,0.9353826490317242
3,38,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_38s.wav,0.6268500089645386,0.7720959782600403,1,0.49633085889275125,0.6031795666708808,0.5444127773929095,0.7920549860205033,0.8679398767574018
3,38,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_38s.wav,0.648461639881134,0.8758788704872131,1,0.513893571739997,0.6853187701934055,0.5910349110440307,0.6865680335507922,0.9422680531258948
3,38,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_38s.wav,0.6611099243164062,0.8872238993644714,1,0.5241722123666234,0.6942978188200157,0.6007287352706498,0.6612301957129543,0.9577226070121043
3,38,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_38s.wav,0.6547912359237671,0.8716166019439697,1,0.5190373241094891,0.6819453881664835,0.5923459529351366,0.6831896551724138,0.9443582052763264
3,38,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_38s.wav,0.6437234878540039,0.9396180510520936,1,0.5100431078948467,0.735765288038732,0.6116180889595951,0.6321644920782852,0.975083155278461
3,38,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_38s.wav,0.6098096370697021,1.0168325901031494,1,0.48248298412780344,0.7968769086720219,0.6239602501727017,0.5943616029822927,0.9947598681093441
3,38,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_38s.wav,0.6320326328277588,1.003734111785889,1,0.5005425232070407,0.7865100885415732,0.6292279276075803,0.5782851817334576,1.003157957745522
3,38,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_38s.wav,0.6593330502510071,0.8652685284614563,1,0.522728233932198,0.6769211911281628,0.5921150646703821,0.6837138863000932,0.9439901075012973
3,38,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_38s.wav,0.6724621057510376,0.8499338030815125,1,0.5333975736313841,0.6647844882293065,0.5925216852004491,0.6826071761416589,0.9446383696057311
3,43,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_43s.wav,0.6820273995399475,0.7921897172927856,1,0.5411708189159483,0.6190828016310935,0.5762312111377637,0.7232642124883504,0.9186669878942353
3,43,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_43s.wav,0.6624770760536194,0.6230727434158325,1,0.5252832295532462,0.4852347922117191,0.507261432749559,0.8529240447343895,0.8087106763599805
3,43,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_43s.wav,0.6113415360450745,0.7077416181564331,1,0.4837278833174705,0.5522461635957251,0.5145611094426851,0.842148182665424,0.8203483174156168
3,43,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_43s.wav,0.6240145564079285,0.8342584371566772,1,0.49402662561966254,0.6523781846048929,0.5652848271630162,0.7479030754892824,0.9012155180674633
3,43,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_43s.wav,0.6561675071716309,0.6148868203163147,1,0.5201557522752964,0.4787560249596056,0.5015258749832355,0.8612534948741846,0.7995666600775614
3,43,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_43s.wav,0.6706840395927429,0.6281333565711975,1,0.5319526264415098,0.48924002587785564,0.5127319561878654,0.8444198508853682,0.8174321568909478
3,43,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_43s.wav,0.6674107313156128,0.5706239938735962,1,0.5292925692920235,0.4437241113981456,0.49078676323977843,0.8744175209692451,0.7824456377390774
3,43,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_43s.wav,0.6583316922187805,0.7435320019721985,1,0.5219144793550841,0.5805725433805305,0.548310608166535,0.7837837837837838,0.8741540636791024
3,43,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_43s.wav,0.6183851957321167,1.0047695636749268,1,0.48945192020088085,0.7873295992684982,0.6234968757813086,0.5958760484622554,0.9940211251391952
